"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
825,"Chill",-128,-0.0370444117907279,1.60997208060241,-13.6322314049587,4.21324429604096
826,"Chill",-127,-0.0336772632218088,1.41049169429193,-13.5909090909091,4.09020195908658
827,"Chill",-126,-0.0260191130634233,1.05380642038302,-13.6900826446281,3.80809371747623
828,"Chill",-125,-0.0179259739636493,0.733206240679708,-13.5,3.77497194998062
829,"Chill",-124,-0.0154911435694875,0.658099253725756,-13.4256198347107,4.09122588305092
830,"Chill",-123,-0.0210857621566986,0.905755191768656,-13.0165289256198,4.43270493353648
831,"Chill",-122,-0.0293160555131391,1.20440127719736,-12.4586776859504,4.56592909382715
901,"Chill",-121,-0.0320030101382531,1.27071566278668,-11.8347107438017,4.5399636256267
902,"Chill",-120,-0.0316628459022777,1.23546754495827,-11.2190082644628,4.79961337035428
903,"Chill",-119,-0.0295168742452473,1.12554432185633,-10.6446280991736,4.91627496985916
904,"Chill",-118,-0.0252313200709183,0.988062947195946,-9.95454545454546,5.14275547584148
905,"Chill",-117,-0.0197941359220931,0.792212597896859,-9.66115702479339,5.66518888820075
906,"Chill",-116,-0.0176703132839273,0.701937582954502,-9.09917355371901,5.91219562429432
907,"Chill",-115,-0.0179533791487401,0.695330513538177,-8.20247933884298,6.06423479520623
908,"Chill",-114,-0.0154670584200021,0.594022425516709,-7.82644628099174,6.14150687426968
909,"Chill",-113,-0.0100117978782986,0.388858155941,-7.34710743801653,6.03153807417273
910,"Chill",-112,-0.00160027236265212,0.0597291553266548,-6.90909090909091,6.04268562700203
911,"Chill",-111,0.00431065929801099,0.218003565302275,-6.53305785123967,6.22830419158619
912,"Chill",-110,0.00662003925012646,0.339653864485956,-5.78099173553719,6.27930545001878
913,"Chill",-109,0.0117610121303803,0.55822342572572,-4.55371900826446,6.46892821930623
914,"Chill",-108,0.0141379509417819,0.673502097042417,-3.63223140495868,6.72197133083011
915,"Chill",-107,0.0166825520845438,0.835271729367221,-3.10743801652893,6.37127050939071
916,"Chill",-106,0.0202850928343388,1.00637375957728,-2.28925619834711,6.27935330957546
917,"Chill",-105,0.0215611270337943,1.07172301447377,-1.41735537190083,6.13147341108432
918,"Chill",-104,0.023468556097363,1.13205299123598,-0.475206611570248,5.96859424028045
919,"Chill",-103,0.0237514743563167,1.09039106875233,0.65702479338843,5.83209854198779
920,"Chill",-102,0.0197720702794584,0.900677949151646,1.71900826446281,5.87756689771498
921,"Chill",-101,0.0199915034618248,0.839691997983204,2.83884297520661,5.95018451121523
922,"Chill",-100,0.0221093772645908,0.885963309352212,3.89256198347107,5.78078438182233
923,"Chill",-99,0.0254438057791941,0.987595736451348,4.3801652892562,5.50170044064037
924,"Chill",-98,0.0210906083312395,0.795533559173002,4.76446280991736,4.94552214951362
925,"Chill",-97,0.0156990284838713,0.566111334747842,5.5702479338843,4.53719083532788
926,"Chill",-96,0.0118264216754617,0.432174428700948,6.52892561983471,3.99080931368712
927,"Chill",-95,0.00394216119493126,0.182411989631985,7.08677685950413,3.07592991686963
928,"Chill",-94,-0.00798651027461993,0.278470411925137,7.15289256198347,2.31481687397298
929,"Chill",-93,-0.0225598228498228,0.82515904755537,7.12809917355372,2.58026667385163
930,"Chill",-92,-0.0314058907880218,1.0916375903659,7.03719008264463,2.63015084425993
1001,"Chill",-91,-0.0340811592994344,1.15899769836738,7.11570247933884,2.65435581797443
1002,"Chill",-90,-0.0329951864110634,1.10787484990748,7.2603305785124,2.52484275830591
1003,"Chill",-89,-0.031933963024915,1.06456042434858,7.40082644628099,2.43789115800357
1004,"Chill",-88,-0.026916088927103,0.897450385036171,7.69834710743802,2.4884254976894
1005,"Chill",-87,-0.0122682431395626,0.423966183183622,7.73553719008264,2.71282675465119
1006,"Chill",-86,-0.00754459559437159,0.264022895279547,7.83471074380165,3.09072678120586
1007,"Chill",-85,-0.00293143627634198,0.0979078041835726,7.92561983471074,3.27722372471704
1008,"Chill",-84,0.00407556037832181,0.139668865255672,8.26446280991735,3.70641716139792
1009,"Chill",-83,0.0159317682099542,0.544191632656399,8.59090909090909,3.86379678811331
1010,"Chill",-82,0.0213746343303571,0.741222494073033,8.84297520661157,3.81072668480251
1011,"Chill",-81,0.0225942544154672,0.765415098826341,9.38429752066116,3.59621952765114
1012,"Chill",-80,0.0217826192189812,0.725024670487014,9.78925619834711,3.68014960660191
1013,"Chill",-79,0.0177316238785552,0.590816412239632,9.91322314049587,3.54431534993355
1014,"Chill",-78,0.0157121864487601,0.52617765778467,9.99586776859504,3.44726832478709
1015,"Chill",-77,0.0117382024128469,0.393295440078391,10.1322314049587,3.31285091984683
1016,"Chill",-76,0.0124564105085623,0.418484984415588,10.4586776859504,3.49056902613612
1017,"Chill",-75,0.0181680436580448,0.638081062242453,10.5743801652893,3.5622720444553
1018,"Chill",-74,0.0180182200615824,0.662984071845521,10.7561983471074,3.17527071321152
1019,"Chill",-73,0.015826751435581,0.61689329612305,10.6735537190083,2.87190855578959
1020,"Chill",-72,0.00741662643012871,0.29851138258252,10.7148760330579,2.97344242920384
1021,"Chill",-71,0.00627254974514623,0.254255041086363,10.599173553719,3.07366971707712
1022,"Chill",-70,0.00779709839088494,0.361464271847077,10.3223140495868,3.00223432949463
1023,"Chill",-69,0.00952224295635083,0.536958863397645,10.2892561983471,3.18890591922731
1024,"Chill",-68,0.0100146637202962,0.611054524210264,10.202479338843,3.45976660682538
1025,"Chill",-67,0.00992308352928248,0.635202899670196,10.396694214876,3.51126233505484
1026,"Chill",-66,0.0115936322319831,0.64117314652127,10.4545454545455,3.31038935564239
1027,"Chill",-65,0.00582603602614589,0.519516119393284,10.5,2.59314098446059
1028,"Chill",-64,-0.00275020606237913,0.322943444031858,10.5371900826446,2.23983638181012
1029,"Chill",-63,-0.00235053929244444,0.248257512903187,10.3719008264463,2.14243028198073
1030,"Chill",-62,-0.0119527272833056,0.397559164333206,10.5123966942149,2.0091825266123
1031,"Chill",-61,-0.0151880547898013,0.506093570424343,10.7148760330579,1.84223755760016
1101,"Chill",-60,-0.00913576157577301,0.303990084544783,10.9462809917355,2.00740552321538
1102,"Chill",-59,-0.00354557408872517,0.17269994201693,10.9628099173554,2.12490332126388
1103,"Chill",-58,-0.00942871065383872,0.450490009747545,10.8884297520661,2.14691433738076
1104,"Chill",-57,-0.0164984471122282,0.694316464509111,10.7066115702479,2.43276223275971
1105,"Chill",-56,-0.0106057580517837,0.419735023216197,10.504132231405,2.93774626507403
1106,"Chill",-55,-0.0135837670554879,0.555777040363553,10.400826446281,2.96388859647618
1107,"Chill",-54,-0.0176009785683606,0.758130188069488,10.2561983471074,2.95512391031566
1108,"Chill",-53,-0.0189987583479781,0.770198105196394,9.99586776859504,3.00402309758913
1109,"Chill",-52,-0.0205173836481495,0.783742244261772,9.86776859504132,3.1420537675678
1110,"Chill",-51,-0.0136756578971742,0.476474383700969,9.71074380165289,2.91351033107594
1111,"Chill",-50,-0.00817640431278544,0.277401918457772,9.45867768595041,2.77789790206913
1112,"Chill",-49,-0.00449041160536048,0.204550333998413,9.05785123966942,2.83966088281267
1113,"Chill",-48,-0.00430133932530133,0.343089923748285,8.84710743801653,3.01458388554793
1114,"Chill",-47,0.00645354106224989,0.70717750769948,8.72314049586777,3.06880159029564
1115,"Chill",-46,0.0124836299443451,0.895680341812592,8.56198347107438,3.23055356457431
1116,"Chill",-45,0.0089299076266835,0.788530463088779,8.24380165289256,3.11542899472722
1117,"Chill",-44,0.0130942697541688,1.06859646943469,8.07851239669422,2.91399380229088
1118,"Chill",-43,0.0223909094466197,1.4084197723723,7.87190082644628,3.13733964930982
1119,"Chill",-42,0.0277695022461002,1.56776142647549,7.83884297520661,3.31938730508237
1120,"Chill",-41,0.0255346287711845,1.49795439886069,7.72314049586777,3.40347747209826
1121,"Chill",-40,0.021172052886007,1.34732873138247,7.66115702479339,3.33354870328529
1122,"Chill",-39,0.0135457728648649,1.10888058292985,7.78512396694215,3.18234352215671
1123,"Chill",-38,0.00524147361264428,0.849193906704963,7.87190082644628,3.55068484732859
1124,"Chill",-37,0.00464925374372458,0.728064877601118,7.86776859504132,3.7024927132285
1125,"Chill",-36,-0.00077840638321803,0.489554081441489,7.77272727272727,3.8632620139501
1126,"Chill",-35,0.00379954405974637,0.509412227832806,7.89256198347107,3.98023384458133
1127,"Chill",-34,0.0109482723908865,0.639316558779202,8.02892561983471,4.32918563177998
1128,"Chill",-33,0.0117346739738093,0.65869038312514,7.91322314049587,4.41519982351793
1129,"Chill",-32,0.00791211036618353,0.600022762311721,7.85537190082645,4.09846868106576
1130,"Chill",-31,0.00219579519826955,0.556824066243699,7.72727272727273,3.73342065029727
1201,"Chill",-30,0.0028402696444839,0.662829501847446,7.69834710743802,3.50166859442095
1202,"Chill",-29,0.00633582894914743,0.839755384205828,7.32644628099174,3.23908326625142
1203,"Chill",-28,0.0118758709238081,1.03094866881385,6.86363636363636,3.32048487945823
1204,"Chill",-27,0.0208840738928216,1.2920525577014,6.49173553719008,3.23039657915287
1205,"Chill",-26,0.0230154350287641,1.40178255647576,6.21900826446281,3.22553206462513
1206,"Chill",-25,0.0271296740658804,1.56479655833357,5.89256198347107,3.25273392494319
1207,"Chill",-24,0.0277506099146172,1.62683138251549,5.56198347107438,3.02184011090888
1208,"Chill",-23,0.0231785758525246,1.52073528270087,5.15702479338843,2.94118402792152
1209,"Chill",-22,0.0242972144418488,1.52847142544392,4.97107438016529,3.04262234162393
1210,"Chill",-21,0.0263922486488528,1.54594470690845,4.62809917355372,2.98348194865352
1211,"Chill",-20,0.0288547593485565,1.54993844507423,4.3595041322314,3.04310998933864
1212,"Chill",-19,0.0323422381735791,1.56656303862424,4.05785123966942,2.85330683239459
1213,"Chill",-18,0.0360698671015409,1.6069962349104,4.02066115702479,2.56996025601674
1214,"Chill",-17,0.0398868590567412,1.70662122315075,3.89669421487603,2.36931929662855
1215,"Chill",-16,0.0322354590986345,1.44567894233714,3.78512396694215,2.05553987490155
1216,"Chill",-15,0.024923366844539,1.19560578024996,3.68595041322314,1.92584150818561
1217,"Chill",-14,0.0203714737693411,1.0778168446807,3.53305785123967,1.65445690436006
1218,"Chill",-13,0.0140311851685567,0.899809162697692,3.33471074380165,1.52625408769161
1219,"Chill",-12,0.0150304204535888,0.895246875340372,3.33057851239669,1.7646776341635
1220,"Chill",-11,0.00988064271282523,0.658200227215353,3.07438016528926,1.95742628364335
1221,"Chill",-10,0.00473732172175995,0.499404140882429,2.88429752066116,1.97853811509345
1222,"Chill",-9,0.00167841897675359,0.41826648912389,2.73140495867769,2.03181864403641
1223,"Chill",-8,0.00576768493868851,0.563219286308883,2.5495867768595,2.09440957433446
1224,"Chill",-7,0.0142910928028253,0.87777138989443,2.4504132231405,2.09253440243988
1225,"Chill",-6,0.0161103183860525,0.931452393663721,2.37603305785124,1.93991255118263
1226,"Chill",-5,0.0198350711451323,1.06825516490744,2.28512396694215,1.8665266843152
1227,"Chill",-4,0.0220835866865391,1.10016849743577,2.07438016528926,1.97005188580335
1228,"Chill",-3,0.0266129985683266,1.24128923844706,2,1.9587692205832
1229,"Chill",-2,0.0240472900737524,1.22007422250806,2.07851239669421,1.76631601829453
1230,"Chill",-1,0.0188660555184,1.03544556538194,2.06198347107438,1.68455216689934
1231,"Chill",0,0.014238165774488,0.789790130497045,2.10743801652893,1.82908918390402
101,"Chill",1,0.01602321160067,0.758792361988942,2.1900826446281,2.09474136767419
102,"Chill",2,0.013520831730197,0.689939709254478,2.2396694214876,2.1326942287112
103,"Chill",3,0.011961903462762,0.636987300115768,2.14462809917355,2.10153605587431
104,"Chill",4,0.00119499295313558,0.324362696402102,1.95867768595041,2.05758569762729
105,"Chill",5,-8.08026459383554e-05,0.400370353976355,1.93801652892562,1.99392390324477
106,"Chill",6,-0.0012180815859087,0.481606944364833,2.01652892561983,2.06578509751643
107,"Chill",7,-0.00368268686950708,0.424668535480626,2.06198347107438,2.21259287775105
108,"Chill",8,-0.00785848971608383,0.492015558385484,2.10743801652893,2.10560769650956
109,"Chill",9,-0.00402277514196272,0.585771896630058,2.09090909090909,1.95094806366224
110,"Chill",10,-0.00470937613123013,0.636356037161969,1.94628099173554,1.69306048153625
111,"Chill",11,-0.00261952986955884,0.743630914202867,1.8595041322314,1.5930446115804
112,"Chill",12,-0.00159770773753092,0.782270190822482,1.89256198347107,1.74468173318594
113,"Chill",13,0.00360813651596377,0.81862789649305,1.99173553719008,1.91361133451762
114,"Chill",14,0.00116983331636239,0.685869776143005,2.03305785123967,1.84951310424253
115,"Chill",15,0.00346594910238527,0.664185055395981,2.07851239669421,1.93319105325487
116,"Chill",16,0.00218829299875995,0.580914300386195,2.02066115702479,2.06669413390697
117,"Chill",17,0.00453409107174907,0.48536714466239,1.90495867768595,2.21727389629237
118,"Chill",18,0.00689331304726047,0.487169366013199,1.99586776859504,2.27494932696763
119,"Chill",19,0.00895105232013086,0.439863891399655,2.12809917355372,2.02584725483558
120,"Chill",20,0.00704621211074385,0.260711237276456,2.15289256198347,1.87505071306324
121,"Chill",21,0.00642915472429722,0.241441536616569,2.09917355371901,1.80378598419668
122,"Chill",22,0.00108530913820767,0.0430196038634034,2.10330578512397,1.74501544063487
123,"Chill",23,-0.00392573727213668,0.23734249253853,2.07438016528926,1.81388956164598
124,"Chill",24,-0.00452517418101213,0.248064205758009,1.96280991735537,1.89396804386044
125,"Chill",25,-0.00976728874625575,0.336768813488125,2.09090909090909,2.03644480357719
126,"Chill",26,-0.00829386035713328,0.277075449803774,2.20247933884298,2.03627877627198
127,"Chill",27,-0.00639267681732796,0.213673583575452,2.20661157024793,2.00735873872494
128,"Chill",28,-0.00717803411467119,0.238799947124083,2.35123966942149,1.93297728959853
129,"Chill",29,-0.00988198495403546,0.330178576342313,2.29752066115702,1.7697368292428
130,"Chill",30,-0.0191290713297116,0.653796185143173,2.1198347107438,1.56660299011112
131,"Chill",31,-0.017993821363293,0.600139832910095,1.95867768595041,1.53357123123193
201,"Chill",32,-0.0193405868947509,0.648346628047084,2.0495867768595,1.47099428698299
202,"Chill",33,-0.0204779592795664,0.684853611327462,2.02892561983471,1.43268699863687
203,"Chill",34,-0.0229011619078594,0.763433950977833,1.97107438016529,1.41132853524975
204,"Chill",35,-0.0239764360203225,0.817195178037628,1.97107438016529,1.43830029498101
205,"Chill",36,-0.0257379706875029,0.974092344470038,1.98760330578512,1.28163939905541
206,"Chill",37,-0.0321530986976328,1.25221517565352,2.15702479338843,1.53987812606241
207,"Chill",38,-0.0347760785836014,1.31220663248232,2.31404958677686,1.71387803280888
208,"Chill",39,-0.0367823043562704,1.39136891621433,2.19834710743802,1.7926932422633
209,"Chill",40,-0.0401837212033075,1.52940203988937,2.1404958677686,1.61928646481915
210,"Chill",41,-0.0366840400499404,1.36634016072,2.09090909090909,1.38379045850803
211,"Chill",42,-0.0362447626344906,1.30193280715328,2.24380165289256,1.31697008997216
212,"Chill",43,-0.0305892055718488,1.05022022959617,2.31818181818182,1.48796827478843
213,"Chill",44,-0.0193732599676687,0.644557704750433,2.47933884297521,1.42140711861327
214,"Chill",45,0.00363324374289793,0.460406951247032,2.73553719008264,1.36572842275405
215,"Chill",46,0.0111594750191275,0.822504792455902,3.03719008264463,1.56970521286539
216,"Chill",47,0.0147638062583153,0.992907955960169,3.55371900826446,1.87511081565844
217,"Chill",48,0.0204719281207168,1.11490084046948,3.64462809917355,2.11730553292612
218,"Chill",49,0.0214483380162351,1.15089058397839,3.89669421487603,2.22254515977238
219,"Chill",50,0.0251970198468527,1.26662332044299,4.26446280991736,2.42821042338909
220,"Chill",51,0.0204568984093394,1.12080310572529,4.57438016528926,2.77981751640155
221,"Chill",52,0.0139685005926898,0.894628697655688,4.78512396694215,2.9712875933565
222,"Chill",53,0.0135697867568737,0.880771199355143,5.06611570247934,2.9549205102063
223,"Chill",54,0.0107426490855627,0.749287131447686,5.34297520661157,2.92978179005542
224,"Chill",55,0.00780280663001567,0.601342718476123,5.47520661157025,2.97575350804567
225,"Chill",56,-0.00339651166257901,0.337640335254083,5.45867768595041,3.17853431485075
226,"Chill",57,-0.00762182021313438,0.298106775681729,5.38429752066116,3.38228024924721
227,"Chill",58,-0.0099036781347989,0.335771102675269,4.97520661157025,3.39143084191941
228,"Chill",59,-0.012915746095885,0.435799191925269,4.72314049586777,3.24307619407886
301,"Chill",60,-0.00758803086716045,0.331761682030697,4.57438016528926,3.01026293621571
302,"Chill",61,-0.0101703695269105,0.459684684002157,4.66942148760331,2.6934333146164
303,"Chill",62,-0.00950571806937524,0.54375737480177,4.82644628099174,2.44144806829324
304,"Chill",63,-0.0066052667235907,0.551149810905747,5.14462809917355,2.55588917925232
305,"Chill",64,-0.0009848347594836,0.544636717907048,5.05371900826446,2.73119552591009
306,"Chill",65,0.0063813144113014,0.672642570836016,5.02892561983471,2.73175939486533
307,"Chill",66,0.0101057023143762,0.803497682869899,5.02479338842975,2.97894565326542
308,"Chill",67,0.0154401468875838,0.979082727971606,5.01652892561984,2.84032886636758
309,"Chill",68,0.0158535721877972,1.00813178179291,5.00413223140496,2.71766904143659
310,"Chill",69,0.0192315827005085,1.23146990653439,5.20661157024793,2.68646466787124
311,"Chill",70,0.0172416906865181,1.19503422836115,5.63636363636364,2.93954232677624
312,"Chill",71,0.00806930865782221,0.923637768175898,5.89669421487603,2.92468059350154
313,"Chill",72,0.00313589016743611,0.81324779258808,5.82231404958678,2.68223837582219
314,"Chill",73,0.00444152468288139,0.731531027268482,5.61570247933884,2.47661489483939
315,"Chill",74,0.00994207519565508,0.784053931301449,5.48760330578512,2.40024886012543
316,"Chill",75,0.0015830185110997,0.484350156659703,5.63223140495868,2.90293770736343
317,"Chill",76,-0.000567954738209856,0.416220944257589,5.87190082644628,3.35932267510313
318,"Chill",77,-0.00361935249199665,0.325343078265947,6,3.57730449333245
319,"Chill",78,-0.00749557833754794,0.349431195192247,6.18595041322314,3.53287129177351
320,"Chill",79,-0.00724168172556524,0.390438149939579,6.34297520661157,3.54518435079785
321,"Chill",80,-0.0127553861430135,0.467051641212448,6.59504132231405,2.94925782409706
322,"Chill",81,-0.00890977843354689,0.41348523261355,6.70661157024793,2.42314627421994
323,"Chill",82,0.00602174683030672,0.649929847575009,6.90909090909091,2.05794168210427
324,"Chill",83,0.0201811505606938,1.08725914658478,7.38429752066116,2.04306563896242
325,"Chill",84,0.020512277054431,1.08702657989023,8.03305785123967,2.11879535682122
326,"Chill",85,0.0215745857589325,1.14681104203713,8.51239669421488,2.52631529518758
327,"Chill",86,0.0236035144124197,1.23261576289604,8.61570247933884,2.55819568035622
328,"Chill",87,0.0200850153760626,1.21187369713277,8.73553719008264,2.45982749696008
329,"Chill",88,0.0185974096526009,1.27190489525618,9.1900826446281,2.41078998247344
330,"Chill",89,0.026919934421247,1.53447544292674,9.37603305785124,2.24952620439337
331,"Chill",90,0.0323619778444336,1.63153369396754,9.79338842975207,2.19497582173506
401,"Chill",91,0.0412861938330328,1.88282927601778,9.78925619834711,2.14767534591125
402,"Chill",92,0.0487121699883773,2.0640953369498,10.0413223140496,1.90252708687775
403,"Chill",93,0.0424076251061081,1.83168763322356,10.1776859504132,1.59252574293899
404,"Chill",94,0.03991542724211,1.78867673446961,10.1446280991736,1.51027037448832
405,"Chill",95,0.0310301586003535,1.41936071942318,9.85123966942149,1.49849661701139
406,"Chill",96,0.0210724583442815,0.897909189321341,10.004132231405,1.57031535305462
407,"Chill",97,0.0201489524612759,0.788305897370476,10.2685950413223,1.41208692423405
408,"Chill",98,0.023849142371665,0.813562108037871,10.3512396694215,1.26050804874331
409,"Chill",99,0.0195205628066661,0.666967406533581,10.3842975206612,1.75425853004422
410,"Chill",100,0.0203124837373385,0.693368499330353,10.5454545454545,2.02423335145853
411,"Chill",101,0.0175775808763837,0.650190659675777,10.1859504132231,2.36943820672266
412,"Chill",102,0.0247293928269077,0.831663625206982,9.89669421487603,2.66908308373659
413,"Chill",103,0.0256716781585326,0.863515806890477,9.71074380165289,3.14867627488076
414,"Chill",104,0.0228006461742685,0.771650926439286,9.54132231404959,3.79405006923654
415,"Chill",105,0.020939639154076,0.711801122726302,9.47107438016529,4.41622069865214
