"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
911,"Chill",-111,0.0442087251906699,1.48861706751794,-6.53305785123967,6.22830419158619
912,"Chill",-110,0.035931380931838,1.35735476816115,-5.78099173553719,6.27930545001878
913,"Chill",-109,0.0261969872890774,1.15338152139236,-4.55371900826446,6.46892821930623
914,"Chill",-108,0.0211462827020138,1.02492999929571,-3.63223140495868,6.72197133083011
915,"Chill",-107,0.0247075021116987,1.04646567652004,-3.10743801652893,6.37127050939071
916,"Chill",-106,0.0341866298577375,1.16201530388453,-2.28925619834711,6.27935330957546
917,"Chill",-105,0.0370788602564514,1.1841704276441,-1.41735537190083,6.13147341108432
918,"Chill",-104,0.0329053258076991,1.10530961916732,-0.475206611570248,5.96859424028045
919,"Chill",-103,0.0290619063864792,1.07067270089551,0.65702479338843,5.83209854198779
920,"Chill",-102,0.0200797665220598,0.967050319697878,1.71900826446281,5.87756689771498
921,"Chill",-101,0.0167601586541698,0.940113033565713,2.83884297520661,5.95018451121523
922,"Chill",-100,0.0178323651425605,0.927786121139452,3.89256198347107,5.78078438182233
923,"Chill",-99,0.0302065609994395,1.09297909932616,4.3801652892562,5.50170044064037
924,"Chill",-98,0.043397825355271,1.35529491930479,4.76446280991736,4.94552214951362
925,"Chill",-97,0.0464815969853837,1.39033201914881,5.5702479338843,4.53719083532788
926,"Chill",-96,0.0427949501820994,1.23525561194391,6.52892561983471,3.99080931368712
927,"Chill",-95,0.0257539942017525,0.863527255490225,7.08677685950413,3.07592991686963
928,"Chill",-94,0.00937015951301432,0.663087066185262,7.15289256198347,2.31481687397298
929,"Chill",-93,-0.00955288574488289,0.47941782167177,7.12809917355372,2.58026667385163
930,"Chill",-92,-0.0361731332760722,0.787619024596013,7.03719008264463,2.63015084425993
1001,"Chill",-91,-0.0412475636457594,0.869987292193459,7.11570247933884,2.65435581797443
1002,"Chill",-90,-0.0361519173638292,0.762491787174664,7.2603305785124,2.52484275830591
1003,"Chill",-89,-0.0410789701580609,0.860887705131354,7.40082644628099,2.43789115800357
1004,"Chill",-88,-0.0448928305969979,0.948386858940251,7.69834710743802,2.4884254976894
1005,"Chill",-87,-0.0395669563694656,0.846063439671271,7.73553719008264,2.71282675465119
1006,"Chill",-86,-0.0348549037535371,0.742553082013981,7.83471074380165,3.09072678120586
1007,"Chill",-85,-0.0256420274223869,0.537606706691036,7.92561983471074,3.27722372471704
1008,"Chill",-84,-0.0104644903603126,0.284683939988601,8.26446280991735,3.70641716139792
1009,"Chill",-83,0.00587763238879499,0.253037649985061,8.59090909090909,3.86379678811331
1010,"Chill",-82,0.0170191648294949,0.405391826552745,8.84297520661157,3.81072668480251
1011,"Chill",-81,0.0295418029658877,0.631452331658753,9.38429752066116,3.59621952765114
1012,"Chill",-80,0.0407621027649151,0.862105535909839,9.78925619834711,3.68014960660191
1013,"Chill",-79,0.0386659092213787,0.810761271980464,9.91322314049587,3.54431534993355
1014,"Chill",-78,0.035864181567579,0.751275578886534,9.99586776859504,3.44726832478709
1015,"Chill",-77,0.0266764043945282,0.571243112183934,10.1322314049587,3.31285091984683
1016,"Chill",-76,0.0209535032364523,0.486082592250806,10.4586776859504,3.49056902613612
1017,"Chill",-75,0.0251431935257585,0.559017099233787,10.5743801652893,3.5622720444553
1018,"Chill",-74,0.0213162852809864,0.52751232642827,10.7561983471074,3.17527071321152
1019,"Chill",-73,0.0149077515399987,0.492147731733207,10.6735537190083,2.87190855578959
1020,"Chill",-72,0.00698093713526805,0.319401901379694,10.7148760330579,2.97344242920384
1021,"Chill",-71,0.00598500371762084,0.232700487889662,10.599173553719,3.07366971707712
1022,"Chill",-70,0.00638412519772883,0.224759318352852,10.3223140495868,3.00223432949463
1023,"Chill",-69,-0.00329083203481404,0.295025778071916,10.2892561983471,3.18890591922731
1024,"Chill",-68,-0.0099809996995213,0.337514248339155,10.202479338843,3.45976660682538
1025,"Chill",-67,-0.0132525525383888,0.382454373057771,10.396694214876,3.51126233505484
1026,"Chill",-66,-0.0132468710266508,0.361695150394159,10.4545454545455,3.31038935564239
1027,"Chill",-65,-0.018244319360253,0.520963898264141,10.5,2.59314098446059
1028,"Chill",-64,-0.0312420222507326,0.885639619271084,10.5371900826446,2.23983638181012
1029,"Chill",-63,-0.0256923192612485,0.761395804272483,10.3719008264463,2.14243028198073
1030,"Chill",-62,-0.0247807299742368,0.730572660291987,10.5123966942149,2.0091825266123
1031,"Chill",-61,-0.0265918217996685,1.03277536597805,10.7148760330579,1.84223755760016
1101,"Chill",-60,-0.0230986078264575,1.05011133921788,10.9462809917355,2.00740552321538
1102,"Chill",-59,-0.0148235142942893,0.935376092711218,10.9628099173554,2.12490332126388
1103,"Chill",-58,-0.0198962560196898,0.997936786908742,10.8884297520661,2.14691433738076
1104,"Chill",-57,-0.0335055179172209,1.20244546183495,10.7066115702479,2.43276223275971
1105,"Chill",-56,-0.0278234335550533,1.07067389028065,10.504132231405,2.93774626507403
1106,"Chill",-55,-0.0171425427926581,0.758949110616373,10.400826446281,2.96388859647618
1107,"Chill",-54,-0.0191780570262178,0.604076402758326,10.2561983471074,2.95512391031566
1108,"Chill",-53,-0.0158737626310065,0.458384802668449,9.99586776859504,3.00402309758913
1109,"Chill",-52,-0.0159142466086205,0.470972782654093,9.86776859504132,3.1420537675678
1110,"Chill",-51,-0.00504163436938184,0.320372046587919,9.71074380165289,2.91351033107594
1111,"Chill",-50,0.00727173232494679,0.213438892465767,9.45867768595041,2.77789790206913
1112,"Chill",-49,0.0221447037601165,0.475870550762292,9.05785123966942,2.83966088281267
1113,"Chill",-48,0.022009575317231,0.491553710672514,8.84710743801653,3.01458388554793
1114,"Chill",-47,0.0332605777505034,0.729880557576699,8.72314049586777,3.06880159029564
1115,"Chill",-46,0.0421732276824725,0.914782303034043,8.56198347107438,3.23055356457431
1116,"Chill",-45,0.0410450061180134,0.915357606612439,8.24380165289256,3.11542899472722
1117,"Chill",-44,0.0356681487682627,0.760787388520516,8.07851239669422,2.91399380229088
1118,"Chill",-43,0.0432149694284657,0.905493225311549,7.87190082644628,3.13733964930982
1119,"Chill",-42,0.0489818091430731,1.0272579557041,7.83884297520661,3.31938730508237
1120,"Chill",-41,0.0429355078440446,0.91611737707398,7.72314049586777,3.40347747209826
1121,"Chill",-40,0.0281812007751318,0.718344278675782,7.66115702479339,3.33354870328529
1122,"Chill",-39,0.01025922508147,0.670131333078553,7.78512396694215,3.18234352215671
1123,"Chill",-38,-0.000743608351492328,0.742019176027752,7.87190082644628,3.55068484732859
1124,"Chill",-37,0.00279124187990849,0.69860199038663,7.86776859504132,3.7024927132285
1125,"Chill",-36,-5.23469587793406e-05,0.698889922433865,7.77272727272727,3.8632620139501
1126,"Chill",-35,0.00910422405924422,0.673757344443385,7.89256198347107,3.98023384458133
1127,"Chill",-34,0.020559318848995,0.732494139964074,8.02892561983471,4.32918563177998
1128,"Chill",-33,0.0214119764607806,0.722033347663779,7.91322314049587,4.41519982351793
1129,"Chill",-32,0.00833155966260216,0.690211179713999,7.85537190082645,4.09846868106576
1130,"Chill",-31,-0.00654106209668742,0.746809076583511,7.72727272727273,3.73342065029727
1201,"Chill",-30,-0.0124606079294312,0.802776856982522,7.69834710743802,3.50166859442095
1202,"Chill",-29,-0.0138178022090372,0.792623761303385,7.32644628099174,3.23908326625142
1203,"Chill",-28,-0.00396841226609538,0.637210596808685,6.86363636363636,3.32048487945823
1204,"Chill",-27,0.00239253340924119,0.62423760845643,6.49173553719008,3.23039657915287
1205,"Chill",-26,-0.00255123614043057,0.666413739890537,6.21900826446281,3.22553206462513
1206,"Chill",-25,-0.00177679550816757,0.602623498460191,5.89256198347107,3.25273392494319
1207,"Chill",-24,-0.0025287378950493,0.586281307961888,5.56198347107438,3.02184011090888
1208,"Chill",-23,-0.00953785840465715,0.674735126036256,5.15702479338843,2.94118402792152
1209,"Chill",-22,-0.00514650646626732,0.714372329143082,4.97107438016529,3.04262234162393
1210,"Chill",-21,0.00569259690287108,0.676794602514566,4.62809917355372,2.98348194865352
1211,"Chill",-20,0.00996375210722427,0.685990141009447,4.3595041322314,3.04310998933864
1212,"Chill",-19,0.0153191832557342,0.698261764924169,4.05785123966942,2.85330683239459
1213,"Chill",-18,0.0252908370729975,0.796123995836132,4.02066115702479,2.56996025601674
1214,"Chill",-17,0.0285907032342325,0.801748883416127,3.89669421487603,2.36931929662855
1215,"Chill",-16,0.0180940614642693,0.763894025913633,3.78512396694215,2.05553987490155
1216,"Chill",-15,0.00782435499757029,0.832562787742403,3.68595041322314,1.92584150818561
1217,"Chill",-14,-0.00335763731994288,0.933489247007709,3.53305785123967,1.65445690436006
1218,"Chill",-13,-0.0196274306033683,1.02888819689517,3.33471074380165,1.52625408769161
1219,"Chill",-12,-0.0166850812711845,0.750155590260149,3.33057851239669,1.7646776341635
1220,"Chill",-11,-0.0181019976897573,0.543878952329609,3.07438016528926,1.95742628364335
1221,"Chill",-10,-0.0224289901806458,0.549209354623347,2.88429752066116,1.97853811509345
1222,"Chill",-9,-0.0181259032666697,0.431320099684828,2.73140495867769,2.03181864403641
1223,"Chill",-8,-0.0048003856972654,0.108717536535522,2.5495867768595,2.09440957433446
1224,"Chill",-7,0.00964832853338895,0.216753537407385,2.4504132231405,2.09253440243988
1225,"Chill",-6,0.0129413469331077,0.275011695803347,2.37603305785124,1.93991255118263
1226,"Chill",-5,0.0128345039583643,0.2871021363661,2.28512396694215,1.8665266843152
1227,"Chill",-4,0.020194532898275,0.488832055712682,2.07438016528926,1.97005188580335
1228,"Chill",-3,0.0256848309554583,0.577146703301714,2,1.9587692205832
1229,"Chill",-2,0.0100893648167569,0.219926478082224,2.07851239669421,1.76631601829453
1230,"Chill",-1,-0.00842469646802849,0.360347131808479,2.06198347107438,1.68455216689934
1231,"Chill",0,-0.0193038157608839,0.612140932295832,2.10743801652893,1.82908918390402
101,"Chill",1,-0.0175831474760953,0.625277713465569,2.1900826446281,2.09474136767419
102,"Chill",2,-0.0193100301088975,0.697972196812559,2.2396694214876,2.1326942287112
103,"Chill",3,-0.0208502681630833,0.743773411428766,2.14462809917355,2.10153605587431
104,"Chill",4,-0.0384554792712743,1.09633981418058,1.95867768595041,2.05758569762729
105,"Chill",5,-0.0502903868709618,1.37606516781028,1.93801652892562,1.99392390324477
106,"Chill",6,-0.0518828362018004,1.47869531079619,2.01652892561983,2.06578509751643
107,"Chill",7,-0.0558588281117725,1.57790772712233,2.06198347107438,2.21259287775105
108,"Chill",8,-0.0591624773110479,1.63221251144874,2.10743801652893,2.10560769650956
109,"Chill",9,-0.0435672358597458,1.21367741122182,2.09090909090909,1.95094806366224
110,"Chill",10,-0.0319760328062763,0.874201193028906,1.94628099173554,1.69306048153625
111,"Chill",11,-0.0236979619862665,0.616076445417829,1.8595041322314,1.5930446115804
112,"Chill",12,-0.0131832181784111,0.276578656242118,1.89256198347107,1.74468173318594
113,"Chill",13,-0.00371277248708453,0.288189765979026,1.99173553719008,1.91361133451762
114,"Chill",14,-0.0106825614054973,0.373260247790074,2.03305785123967,1.84951310424253
115,"Chill",15,-0.00498386952878169,0.421001695057877,2.07851239669421,1.93319105325487
116,"Chill",16,0.00395552797116752,0.578714472497399,2.02066115702479,2.06669413390697
117,"Chill",17,0.0137784953206737,0.814197218354396,1.90495867768595,2.21727389629237
118,"Chill",18,0.0218444268310195,0.929963143564701,1.99586776859504,2.27494932696763
119,"Chill",19,0.0274921510177428,1.00403164694993,2.12809917355372,2.02584725483558
120,"Chill",20,0.0236264809128535,0.882739888695759,2.15289256198347,1.87505071306324
121,"Chill",21,0.0185581921554947,0.701563601348154,2.09917355371901,1.80378598419668
122,"Chill",22,0.0152169522757501,0.587319092929938,2.10330578512397,1.74501544063487
123,"Chill",23,0.00618124545483208,0.237431251102745,2.07438016528926,1.81388956164598
124,"Chill",24,0.00355176488753866,0.146911288286855,1.96280991735537,1.89396804386044
125,"Chill",25,-6.48732663395624e-05,0.381491566859035,2.09090909090909,2.03644480357719
126,"Chill",26,0.00209880293348661,0.4593881673516,2.20247933884298,2.03627877627198
127,"Chill",27,0.00810855614584857,0.502250466115575,2.20661157024793,2.00735873872494
128,"Chill",28,0.00638105412403909,0.49819030117463,2.35123966942149,1.93297728959853
129,"Chill",29,-0.00128450874194428,0.564145285048381,2.29752066115702,1.7697368292428
130,"Chill",30,-0.0181642230841503,0.794736217652707,2.1198347107438,1.56660299011112
131,"Chill",31,-0.0228439239683103,0.923118369000823,1.95867768595041,1.53357123123193
201,"Chill",32,-0.0235671475556937,0.936747997373711,2.0495867768595,1.47099428698299
202,"Chill",33,-0.0302076484198963,1.10266996044368,2.02892561983471,1.43268699863687
203,"Chill",34,-0.0384666836787095,1.28920024668001,1.97107438016529,1.41132853524975
204,"Chill",35,-0.0429513976265516,1.3417499381926,1.97107438016529,1.43830029498101
205,"Chill",36,-0.0556180129405366,1.45398897120139,1.98760330578512,1.28163939905541
206,"Chill",37,-0.0649561770480017,1.64933979831452,2.15702479338843,1.53987812606241
207,"Chill",38,-0.0769001911824622,1.86131241789064,2.31404958677686,1.71387803280888
208,"Chill",39,-0.0808232098742524,1.9830506971139,2.19834710743802,1.7926932422633
209,"Chill",40,-0.0825670084431007,2.02357767841231,2.1404958677686,1.61928646481915
210,"Chill",41,-0.0850293365468687,2.14163022388474,2.09090909090909,1.38379045850803
211,"Chill",42,-0.0774732891372895,2.04877094094314,2.24380165289256,1.31697008997216
212,"Chill",43,-0.0659242759510841,1.80476130199923,2.31818181818182,1.48796827478843
213,"Chill",44,-0.0442382847222246,1.36155424504478,2.47933884297521,1.42140711861327
214,"Chill",45,-0.00845552372803027,0.671401409212913,2.73553719008264,1.36572842275405
215,"Chill",46,0.0113571778489333,0.47218395473356,3.03719008264463,1.56970521286539
216,"Chill",47,0.0294030445548606,0.656484442600198,3.55371900826446,1.87511081565844
217,"Chill",48,0.0394798062865167,0.827031170569222,3.64462809917355,2.11730553292612
218,"Chill",49,0.0371803308435351,0.780465154456307,3.89669421487603,2.22254515977238
219,"Chill",50,0.0355669803636936,0.745525003217232,4.26446280991736,2.42821042338909
220,"Chill",51,0.0241349298123824,0.517811855364989,4.57438016528926,2.77981751640155
221,"Chill",52,0.0210626536395442,0.452747277810568,4.78512396694215,2.9712875933565
222,"Chill",53,0.010416036550517,0.290286773084089,5.06611570247934,2.9549205102063
223,"Chill",54,-0.0083221072251852,0.391871399278106,5.34297520661157,2.92978179005542
224,"Chill",55,-0.024019881267293,0.695287018410683,5.47520661157025,2.97575350804567
225,"Chill",56,-0.0452030413789814,1.1926866168036,5.45867768595041,3.17853431485075
226,"Chill",57,-0.0584544516091608,1.49967418906844,5.38429752066116,3.38228024924721
227,"Chill",58,-0.069050863745363,1.75959443117217,4.97520661157025,3.39143084191941
228,"Chill",59,-0.0782599633627557,1.97706144353769,4.72314049586777,3.24307619407886
301,"Chill",60,-0.07534179837489,1.95707565071723,4.57438016528926,3.01026293621571
302,"Chill",61,-0.0781982435669651,2.07436060847265,4.66942148760331,2.6934333146164
303,"Chill",62,-0.0760010379962988,2.07849943382594,4.82644628099174,2.44144806829324
304,"Chill",63,-0.0663285429183267,1.932212573952,5.14462809917355,2.55588917925232
305,"Chill",64,-0.0512166708204478,1.64336553082651,5.05371900826446,2.73119552591009
306,"Chill",65,-0.0220755543677221,1.1484260630049,5.02892561983471,2.73175939486533
307,"Chill",66,-0.00552401164170264,0.896793398972193,5.02479338842975,2.97894565326542
308,"Chill",67,0.0142920714443542,0.677477531939515,5.01652892561984,2.84032886636758
309,"Chill",68,0.0237395540622996,0.671212682780917,5.00413223140496,2.71766904143659
310,"Chill",69,0.0360134703034951,0.762851406899232,5.20661157024793,2.68646466787124
311,"Chill",70,0.0371787127519342,0.779654330931201,5.63636363636364,2.93954232677624
312,"Chill",71,0.0321155157237219,0.674179995365531,5.89669421487603,2.92468059350154
313,"Chill",72,0.0301489415665812,0.637168636156556,5.82231404958678,2.68223837582219
314,"Chill",73,0.0359980843043006,0.823600390071664,5.61570247933884,2.47661489483939
315,"Chill",74,0.0410983271936561,1.0772546695409,5.48760330578512,2.40024886012543
316,"Chill",75,0.0315057473884758,1.04367716570732,5.63223140495868,2.90293770736343
317,"Chill",76,0.0201555425230092,0.874207547047915,5.87190082644628,3.35932267510313
318,"Chill",77,0.0128950338551558,0.840039552716342,6,3.57730449333245
319,"Chill",78,0.00123855575304404,0.679595700593419,6.18595041322314,3.53287129177351
320,"Chill",79,-0.00256496951992742,0.623850998868234,6.34297520661157,3.54518435079785
321,"Chill",80,-0.0147879794300145,0.602002209031495,6.59504132231405,2.94925782409706
322,"Chill",81,-0.0173493530363631,0.615351091780503,6.70661157024793,2.42314627421994
323,"Chill",82,-0.00395786124447544,0.539060136336252,6.90909090909091,2.05794168210427
324,"Chill",83,0.0123475353987581,0.529544220372029,7.38429752066116,2.04306563896242
325,"Chill",84,0.00720008204392415,0.232624041127162,8.03305785123967,2.11879535682122
326,"Chill",85,0.00379763699436295,0.0844665429806725,8.51239669421488,2.52631529518758
327,"Chill",86,0.0109095299489744,0.274845192290129,8.61570247933884,2.55819568035622
328,"Chill",87,-0.00266054213330812,0.404907098071258,8.73553719008264,2.45982749696008
329,"Chill",88,-0.00876024836978396,0.67631814473725,9.1900826446281,2.41078998247344
330,"Chill",89,-0.0017904643289148,0.570398778638769,9.37603305785124,2.24952620439337
331,"Chill",90,0.00221674628855752,0.516290310795359,9.79338842975207,2.19497582173506
401,"Chill",91,0.0160226202125163,0.585228853906621,9.78925619834711,2.14767534591125
402,"Chill",92,0.0333994247253324,0.753795689879683,10.0413223140496,1.90252708687775
403,"Chill",93,0.0339972605583837,0.785418417219272,10.1776859504132,1.59252574293899
404,"Chill",94,0.0299320113232457,0.730315469735076,10.1446280991736,1.51027037448832
405,"Chill",95,0.0289042756753156,0.648730468789397,9.85123966942149,1.49849661701139
406,"Chill",96,0.0352615481308209,0.743482482290952,10.004132231405,1.57031535305462
407,"Chill",97,0.0286312612711212,0.633642379410331,10.2685950413223,1.41208692423405
408,"Chill",98,0.0491010038633123,1.06981830007432,10.3512396694215,1.26050804874331
409,"Chill",99,0.0555416643403174,1.32921273547972,10.3842975206612,1.75425853004422
410,"Chill",100,0.0532405766420635,1.28887769042375,10.5454545454545,2.02423335145853
411,"Chill",101,0.0546116753068213,1.35051355896798,10.1859504132231,2.36943820672266
412,"Chill",102,0.0578417600093029,1.51905572371982,9.89669421487603,2.66908308373659
413,"Chill",103,0.0505516133058436,1.41101133290066,9.71074380165289,3.14867627488076
414,"Chill",104,0.0311975869104399,1.02467196019376,9.54132231404959,3.79405006923654
415,"Chill",105,0.0208952558431438,0.846487939190633,9.47107438016529,4.41622069865214
